source,brand,campaign,influencer_id,user_id,product,date,orders,revenue
Instagram,MuscleBlaze,Summer Shred,2,ab830cbe-fc96-45d4-859e-30125f9264b6,Creatine,2025-03-27,2,123.2
Twitter,HKVitals,Summer Shred,72,658906d7-e7c9-43cc-88fc-f330fa62b6ef,Vitamins,2024-09-20,2,281.57
Instagram,MuscleBlaze,Winter Bulk,57,4a43330c-14b7-4f41-8548-b2987f2dba16,Creatine,2024-11-25,2,240.6
YouTube,HKVitals,Winter Bulk,4,d28996ad-13e7-4c2d-b118-e243884f161f,Vitamins,2024-08-02,1,133.74
YouTube,Gritzo,Winter Bulk,23,24e49756-f774-4919-ba41-479b2c0fa7ef,Creatine,2025-07-22,4,243.83
YouTube,MuscleBlaze,Healthy Start,23,449dffee-812b-40ef-8159-19f21827c6e7,Vitamins,2024-09-17,2,271.78
Twitter,HKVitals,Summer Shred,26,73973b40-3c31-46bf-8f9e-36f2ee7f83d1,Vitamins,2025-03-17,1,95.0
YouTube,HKVitals,Summer Shred,13,a10ff535-b704-414b-aa11-ebbcd8c05530,Vitamins,2025-07-20,1,70.79
Instagram,MuscleBlaze,Summer Shred,84,1da17bf7-2a46-4604-b69e-4c43e044889a,Creatine,2025-01-19,3,234.77
Instagram,HKVitals,New Year Fit,40,7e0215e7-1b8e-40c9-bdb8-b47cdb2f90c8,Vitamins,2025-06-24,4,387.94
YouTube,Gritzo,Winter Bulk,48,172b521e-32fb-46ea-9d2c-9a49334a815e,Gainers,2025-07-19,2,95.6
Instagram,MuscleBlaze,Summer Shred,9,936d8abf-17b9-4d79-882e-ba8c5ea7d3a1,Vitamins,2024-11-30,0,0.0
Twitter,Gritzo,Winter Bulk,25,ed4446e6-0c62-4129-8dd3-c3dc0fa13a24,Gainers,2025-01-12,5,665.77
YouTube,Gritzo,Healthy Start,48,0a8d4508-26f5-4f0d-98c9-04833d9aa3c4,Gainers,2025-01-02,3,279.99
YouTube,Gritzo,Summer Shred,32,c8bf932f-8a6b-4cd7-9369-774c4dfdfbf2,Vitamins,2024-11-17,1,96.86
Twitter,MuscleBlaze,Winter Bulk,38,1407e184-d602-4926-9438-42849b3fea71,Creatine,2024-09-20,1,143.33
Instagram,Gritzo,Healthy Start,7,3f718ebe-5be5-4d7e-a748-c111666383ea,Vitamins,2024-11-17,4,431.39
Twitter,Gritzo,New Year Fit,75,bffe3925-6c1f-458d-acc8-2f76b71e056d,Vitamins,2025-03-15,4,564.26
YouTube,MuscleBlaze,New Year Fit,11,92d162be-4eeb-440c-babe-f9f6468f15d4,Protein Powder,2025-07-03,3,413.68
Twitter,HKVitals,New Year Fit,66,800a0e08-b214-4bfe-a47c-30a7face9e8f,Creatine,2025-02-14,2,78.84
Twitter,HKVitals,New Year Fit,67,a998df34-45a4-49fa-8627-bbfb2fe5d9f5,Vitamins,2024-12-09,2,110.96
YouTube,Gritzo,Healthy Start,92,8e1fc701-ef36-429a-829a-8e623388de00,Gainers,2024-10-27,0,0.0
Twitter,Gritzo,New Year Fit,64,22907015-6999-406c-b5e5-2d9d081d2c79,Creatine,2025-04-09,4,560.56
YouTube,MuscleBlaze,Summer Shred,52,5c3d587b-5d66-4fc7-aea0-018d597d71b1,Vitamins,2025-01-09,5,563.47
Twitter,HKVitals,New Year Fit,26,91c3c4cc-534d-4a50-a2a5-2f28ac230fa2,Vitamins,2025-03-25,0,0.0
YouTube,HKVitals,Healthy Start,28,1f025d26-03ac-47e9-a3bd-1d31b1447e72,Gainers,2025-02-12,1,23.0
Instagram,HKVitals,Winter Bulk,74,93a0381a-c064-4837-abf6-2efcdaf1e87b,Creatine,2024-11-29,0,0.0
Instagram,MuscleBlaze,Summer Shred,71,75ea4777-94c2-48c0-83c8-664baefd6333,Vitamins,2024-12-08,5,566.47
Twitter,MuscleBlaze,New Year Fit,38,e5104b98-2452-4588-bf46-6afe3a316acb,Creatine,2025-03-21,1,131.96
Twitter,Gritzo,Summer Shred,75,7eb3c5f3-e8b6-4d64-8a11-95b2514e55a9,Gainers,2024-08-01,1,31.84
YouTube,HKVitals,Healthy Start,80,b174e421-42a7-4597-8816-49afeac18b07,Gainers,2024-08-05,0,0.0
Twitter,HKVitals,New Year Fit,60,69b48bdd-2805-46b0-ad16-457e186b2ef6,Gainers,2025-01-23,2,277.02
Twitter,HKVitals,Healthy Start,64,8355dc21-34b7-4060-8292-bb0d6979e0c2,Creatine,2024-08-23,1,59.03
YouTube,MuscleBlaze,Winter Bulk,4,90909682-1301-4ebe-a191-5f4ea668047c,Gainers,2025-06-14,2,74.14
Twitter,MuscleBlaze,Summer Shred,34,ad22f0ea-24ce-4bc2-9a5f-f360adff07b5,Creatine,2025-01-01,3,301.03
Twitter,MuscleBlaze,Summer Shred,38,e3725d70-2ca5-40ed-87b3-8c0c7ef603e5,Creatine,2025-06-10,4,416.27
YouTube,HKVitals,Summer Shred,13,36ef046c-d10a-44b1-a3bb-2c60fc23fe56,Protein Powder,2025-01-10,2,126.4
Instagram,MuscleBlaze,Winter Bulk,5,ae1b7c3f-f70e-49e8-a01e-77d6bfb7dced,Creatine,2024-10-08,2,254.83
YouTube,HKVitals,Healthy Start,87,6580f0cf-3670-4b0c-8898-1e28580abbd5,Creatine,2025-01-30,4,268.33
Instagram,Gritzo,Healthy Start,96,82243799-41bf-47fa-8e1e-1b1c5aa348cd,Vitamins,2025-04-13,1,122.61
YouTube,MuscleBlaze,Winter Bulk,78,30110d08-1304-482b-b9f5-729dbc3302b5,Creatine,2024-09-23,2,206.82
Twitter,HKVitals,Healthy Start,99,7bd584a8-b928-4dfb-aecd-b8ffc097316c,Creatine,2024-12-22,1,76.37
YouTube,HKVitals,New Year Fit,52,b80edad0-5b3c-44a0-9da3-4c92f5bf50a7,Protein Powder,2024-10-24,5,584.95
Instagram,MuscleBlaze,Winter Bulk,84,9dc8123b-22e7-491d-a8ca-3398fdc34ee7,Gainers,2024-07-30,1,102.45
YouTube,MuscleBlaze,Winter Bulk,30,9d7eed8f-752c-4cf3-8109-49a11bfb4075,Gainers,2025-02-09,0,0.0
Twitter,HKVitals,New Year Fit,67,a95a93e0-65b4-4fd0-b1a6-9d7f46687cff,Gainers,2024-10-22,3,362.51
YouTube,HKVitals,Healthy Start,11,6bd6cf12-1e55-4801-b6ab-e68df3b5640d,Vitamins,2025-07-21,1,108.25
Twitter,HKVitals,New Year Fit,99,4aee4cb0-d766-4a6a-842b-d7b3f1607e09,Vitamins,2024-09-19,1,60.29
Twitter,MuscleBlaze,Summer Shred,58,47d29fd6-c0ba-4fe5-959b-fdafdb2f40d9,Creatine,2024-08-21,5,601.47
Instagram,Gritzo,Winter Bulk,74,d74a4e54-ed31-4099-8379-ec01f046f200,Creatine,2024-10-02,0,0.0
Instagram,HKVitals,New Year Fit,2,ee003ec1-6b09-4f34-9d7a-2c0ecac103da,Creatine,2024-12-15,3,68.7
Twitter,Gritzo,New Year Fit,29,0c6c9271-f872-4191-bfb8-3fc6b5ea850b,Gainers,2025-01-15,2,256.33
Instagram,HKVitals,New Year Fit,97,85199469-a66f-4df4-bda1-6a3b0dd21ab0,Creatine,2025-01-06,2,212.31
Twitter,MuscleBlaze,Summer Shred,76,34eca004-7e33-45fc-9265-cda6b402dd44,Protein Powder,2024-08-18,2,257.05
Instagram,HKVitals,Healthy Start,20,9577114a-20a6-40e7-a849-7d9ee901316f,Gainers,2024-09-18,2,56.04
Twitter,Gritzo,New Year Fit,27,23c2caad-ee4d-4879-b113-f883e2a9a64d,Protein Powder,2024-09-19,1,31.18
Instagram,MuscleBlaze,Winter Bulk,50,e2938409-a912-4a07-b31d-905945d06c8e,Gainers,2025-06-09,6,882.04
YouTube,MuscleBlaze,New Year Fit,43,92271e42-515c-42ba-ab90-725a5ebef4fc,Creatine,2025-03-01,1,114.09
Twitter,MuscleBlaze,Summer Shred,22,73f188fa-b848-4869-8df8-23b92cdcfa62,Vitamins,2025-05-22,5,533.71
Twitter,MuscleBlaze,New Year Fit,89,612f6163-ba6d-469e-b0bc-bce08ce5d176,Protein Powder,2025-05-25,2,79.9
Twitter,HKVitals,Summer Shred,26,66dac83d-9bc0-4702-ac6d-5766d9367f41,Gainers,2025-06-19,1,36.67
Twitter,Gritzo,Winter Bulk,27,4ca06e91-55a8-41bc-8893-0a1fdef4ee0d,Creatine,2025-02-01,2,166.9
Instagram,MuscleBlaze,Summer Shred,68,1ad2a62c-227b-4c26-9554-821a77c47284,Gainers,2024-09-03,2,197.68
YouTube,HKVitals,Summer Shred,48,ea2aecfa-d916-4eff-8c01-8ef9e2526008,Vitamins,2025-02-04,4,92.9
YouTube,MuscleBlaze,New Year Fit,53,f122aa23-6faa-49b7-ab41-b4de823ab257,Vitamins,2024-12-22,1,112.35
Twitter,Gritzo,New Year Fit,17,dc4f452e-252e-48ca-9eee-9246aca0a1ce,Gainers,2024-12-22,1,128.76
Instagram,MuscleBlaze,New Year Fit,9,9f52630a-ad91-4059-85fd-89c792d5ea21,Vitamins,2025-04-08,1,106.83
Twitter,Gritzo,Healthy Start,27,a950a8c3-df02-4854-882e-06a318a0a273,Gainers,2024-10-10,2,144.38
YouTube,Gritzo,New Year Fit,86,6c9872d0-5a9c-4223-a7ef-47ec35d04eb4,Vitamins,2024-10-30,3,334.02
Instagram,Gritzo,Healthy Start,74,72d7c49a-095c-4d11-a402-c59c0e840233,Vitamins,2025-04-02,2,246.95
YouTube,MuscleBlaze,New Year Fit,92,d4f7f2d8-55ac-46b0-bbb1-2a00af64ae5a,Creatine,2024-09-28,1,101.61
Twitter,MuscleBlaze,Winter Bulk,1,12991fde-6ce2-4604-815c-3ec77ab1f17d,Gainers,2024-08-29,1,88.78
YouTube,Gritzo,Winter Bulk,52,d8e57ec4-4bc4-45e7-b3bf-9ee2321dfef6,Creatine,2025-01-14,2,100.05
Twitter,Gritzo,New Year Fit,63,f26c6a62-d5b9-41f9-ada8-584adc829f10,Gainers,2024-11-07,2,88.67
Twitter,Gritzo,Summer Shred,6,28360cbc-8439-490f-a68a-eeb2427b1a71,Creatine,2025-01-20,2,133.89
Twitter,HKVitals,Healthy Start,59,2e1d76ba-9428-44c6-a5e2-1109bbccdf97,Creatine,2024-07-28,5,719.09
Instagram,MuscleBlaze,Winter Bulk,79,4426f0ae-8fca-4890-a1ff-3a55df01b299,Gainers,2025-04-30,0,0.0
YouTube,HKVitals,New Year Fit,23,f0aba196-ee53-4ec9-bf20-0c6886c85813,Gainers,2025-02-07,2,118.68
Twitter,HKVitals,Winter Bulk,85,60aeb4cb-1136-4333-93ab-cd6dd191d5ad,Protein Powder,2025-01-03,4,186.32
Instagram,MuscleBlaze,Summer Shred,90,c5b28a37-b948-4843-9518-5492b9f18474,Vitamins,2025-06-29,2,63.39
YouTube,Gritzo,Healthy Start,36,ee538296-784f-4bb5-a793-68bc1aacb039,Protein Powder,2025-04-28,1,38.04
YouTube,HKVitals,Winter Bulk,93,b3e6bca8-1536-4f05-9370-2c7c908ddafe,Gainers,2025-05-31,1,98.55
YouTube,MuscleBlaze,Summer Shred,98,6786b6d5-82cc-47c1-8052-80a56d47ad69,Creatine,2025-07-02,3,436.66
Instagram,HKVitals,Summer Shred,97,4180294d-5118-4727-bc0c-a8185a00770d,Creatine,2024-07-25,0,0.0
Twitter,MuscleBlaze,Winter Bulk,58,36664d35-b304-4cff-a409-c30a25805b8e,Creatine,2024-11-07,2,154.49
YouTube,MuscleBlaze,Summer Shred,65,4b61f677-15b3-4e58-991b-77dd2346a123,Gainers,2024-08-30,2,184.0
YouTube,HKVitals,New Year Fit,10,b67e7b91-9ebc-46a6-aac4-f6b5063e5e36,Gainers,2024-10-10,1,21.46
Instagram,HKVitals,New Year Fit,96,9427e890-8c09-4a17-b656-16c6073be44a,Vitamins,2025-03-12,1,106.36
Instagram,MuscleBlaze,Summer Shred,5,933ed613-8157-4ded-a368-6637f053f0ba,Creatine,2024-10-21,1,45.7
YouTube,Gritzo,Winter Bulk,91,32bd5edf-077e-4199-bcb4-25afc58dcef9,Creatine,2025-03-30,1,23.0
Instagram,HKVitals,New Year Fit,96,328bb2f4-9565-4da8-9b14-ffd879f3d6d0,Gainers,2024-10-27,0,0.0
Instagram,Gritzo,Summer Shred,9,8c885d12-cfca-4455-b8ef-c160d1ff5fb4,Vitamins,2024-12-24,1,28.83
Instagram,HKVitals,Winter Bulk,57,abb09eef-050f-44b4-8272-7324c4f2474a,Gainers,2025-05-15,0,0.0
YouTube,Gritzo,Winter Bulk,21,8543188c-45ef-4086-b696-4ccbc33eb02e,Protein Powder,2025-05-31,5,331.52
YouTube,MuscleBlaze,Winter Bulk,13,caffd529-e6ba-4b52-83b6-00c5f94b069c,Creatine,2024-12-14,3,78.21
YouTube,MuscleBlaze,New Year Fit,69,e892e55c-78a9-41dd-9548-aee772544bbc,Vitamins,2024-11-30,2,69.81
YouTube,MuscleBlaze,Summer Shred,86,98c99ca6-ecda-4e23-a702-4dd3ca743dfd,Creatine,2025-03-06,1,128.42
Instagram,MuscleBlaze,Healthy Start,57,9ae218a1-cb50-4545-9feb-1c7e3e9fb9d5,Vitamins,2025-04-19,1,114.87
YouTube,HKVitals,Summer Shred,92,8281c605-6af1-4c21-a70a-23864cfe769c,Vitamins,2024-09-19,1,60.65
Instagram,HKVitals,Summer Shred,90,0233e585-dc6b-4067-ba12-d564e34d394d,Protein Powder,2025-07-14,2,143.62
Twitter,MuscleBlaze,Healthy Start,89,a4517686-17c3-475e-a9e8-93c6e35a8064,Gainers,2025-02-22,1,133.31
Twitter,HKVitals,Summer Shred,77,4ccaf641-e0ef-4701-b430-848985f4f54f,Protein Powder,2025-06-07,3,129.15
Twitter,HKVitals,Winter Bulk,99,097ad5c2-b780-4b3d-915e-ed1c7c949026,Vitamins,2025-06-30,2,111.21
Instagram,MuscleBlaze,Winter Bulk,31,c7fdcf52-ceb8-4072-97a1-2d892f1dd824,Protein Powder,2025-03-17,2,68.74
Twitter,HKVitals,Summer Shred,54,c85a17a8-2ccd-4aa9-b014-4d0078f440d4,Protein Powder,2024-12-10,4,474.4
Twitter,MuscleBlaze,Summer Shred,25,d1b51410-f103-4963-9168-15bb2167d881,Vitamins,2025-01-29,1,114.77
YouTube,MuscleBlaze,Winter Bulk,86,b14c53d8-74f7-48bf-90aa-ecb3818f38ab,Vitamins,2024-09-02,3,423.86
Twitter,HKVitals,Summer Shred,54,4e8bf2ad-2d49-4fe3-9776-f032f8ccd86e,Creatine,2025-04-18,2,278.56
Twitter,Gritzo,Winter Bulk,72,59763ccb-842e-42a8-ac88-d340a5cb3b04,Vitamins,2024-12-24,3,137.75
Instagram,MuscleBlaze,New Year Fit,51,78c76dbb-1ba6-4765-9fc6-edbd97a7f6f4,Protein Powder,2024-12-09,3,170.11
YouTube,HKVitals,Summer Shred,28,a8b61ae0-7753-4929-b782-1ab655ad64c4,Creatine,2024-12-29,1,126.28
YouTube,Gritzo,Summer Shred,23,9a832f23-95be-49fc-9e78-28bd24c85ad6,Gainers,2025-01-22,2,84.15
Instagram,MuscleBlaze,Summer Shred,41,2eb4cd55-9373-461f-85ad-0cd5d1c85f30,Gainers,2024-10-07,3,357.82
Twitter,Gritzo,Winter Bulk,59,c448a939-6a6a-4758-b87b-f6914841caa0,Protein Powder,2024-10-10,2,78.29
YouTube,MuscleBlaze,Healthy Start,36,41a271dc-bb6d-41f6-959f-9121011bd435,Protein Powder,2025-06-16,4,179.78
YouTube,Gritzo,New Year Fit,28,4ca4d5b9-0d61-42fc-a2e3-ea07fcf9248e,Creatine,2024-12-10,2,71.1
Twitter,HKVitals,Summer Shred,64,19d4d449-3c36-4068-adbb-72affb59e339,Vitamins,2025-02-10,1,32.84
YouTube,Gritzo,Healthy Start,13,580fd9e6-7bd8-4312-b04a-3bcc91969ff0,Gainers,2024-11-19,1,140.32
Twitter,MuscleBlaze,Winter Bulk,99,5024d3a7-181a-4a6e-b85c-5f693c3650ef,Creatine,2025-01-26,3,161.45
Instagram,MuscleBlaze,Healthy Start,82,fdcfeb1b-1228-43ff-a43a-64ddfec6c043,Gainers,2024-10-20,4,430.33
YouTube,HKVitals,Summer Shred,43,4bf4d2f8-a517-4d02-a955-d563970fdc00,Gainers,2025-02-23,0,0.0
Twitter,MuscleBlaze,Winter Bulk,66,26de1e1b-fc0e-4e8a-813a-06d01d5afe5f,Protein Powder,2024-09-02,1,147.32
Instagram,MuscleBlaze,Summer Shred,3,2838bee6-67ef-48c5-89fa-dd97924e2450,Creatine,2025-02-21,3,422.87
YouTube,Gritzo,New Year Fit,95,9715b95b-7ea0-4f61-aec4-5320aaf36571,Vitamins,2024-08-15,3,147.32
YouTube,HKVitals,Summer Shred,11,f9e6e4d4-0ecf-4246-b201-2744555f3a01,Vitamins,2025-03-06,4,89.21
Twitter,MuscleBlaze,Healthy Start,64,6900a9c3-24c7-45fd-8928-269380675824,Vitamins,2025-01-04,2,46.49
YouTube,MuscleBlaze,Winter Bulk,49,00b2bf18-09bb-4f0a-a5f2-c50c2f4cbe0c,Protein Powder,2025-04-11,2,150.16
YouTube,MuscleBlaze,New Year Fit,93,0f0842d4-1eae-4df2-8bcc-994a37525918,Creatine,2025-01-05,3,91.66
YouTube,Gritzo,Healthy Start,36,d14dc43e-e762-43ed-925a-b8af0ad363b8,Protein Powder,2024-12-21,3,112.03
Twitter,MuscleBlaze,Healthy Start,54,e17a3530-f9ec-4e6a-b777-27c6b56607f5,Protein Powder,2025-02-17,2,55.23
YouTube,MuscleBlaze,Healthy Start,94,064fc291-d9dc-472b-b6d3-d384035ced91,Creatine,2025-03-24,2,222.77
Twitter,Gritzo,Summer Shred,27,841618c1-288e-476e-bbd1-0a62228cc76c,Vitamins,2024-10-12,1,114.39
Instagram,Gritzo,Winter Bulk,90,e0302fea-595d-4344-b0b7-892d7cdbfad0,Gainers,2024-10-03,3,277.48
Twitter,Gritzo,Winter Bulk,42,d9b23fc9-08ab-4618-b0fd-a9d31af890a5,Gainers,2025-01-17,1,72.36
Twitter,MuscleBlaze,Summer Shred,1,1b91d065-0756-4e43-af7c-205ee129ccfa,Gainers,2025-07-15,2,165.46
Twitter,MuscleBlaze,Summer Shred,25,620cd7b5-7594-4de2-bee4-39a957c18ff6,Vitamins,2025-01-02,2,244.61
Twitter,Gritzo,Summer Shred,17,bb598cad-3627-4f28-afd6-1528b0c9acec,Vitamins,2025-05-23,2,143.64
Instagram,Gritzo,Winter Bulk,71,9e5b0d99-4b5f-4cff-b5e2-2d354b05f437,Vitamins,2025-04-03,2,269.97
YouTube,HKVitals,New Year Fit,11,4db55e10-6938-4a0a-8df2-0b3140a463ca,Gainers,2025-05-29,2,258.54
Twitter,HKVitals,Winter Bulk,22,5e053e7c-a0cf-461a-a39c-d31ce6044c37,Vitamins,2024-10-11,2,127.16
YouTube,HKVitals,Winter Bulk,23,f1fe29a2-aaac-4fee-899d-16b8a3574011,Creatine,2024-11-14,0,0.0
Instagram,HKVitals,New Year Fit,74,1d561854-f187-4123-b0b0-70bf78d36798,Vitamins,2024-11-28,4,153.35
Instagram,HKVitals,Summer Shred,62,25802389-240c-43dd-8154-c99dcecf470d,Creatine,2024-10-10,3,144.33
YouTube,HKVitals,Winter Bulk,49,9057a4d2-47ea-43df-9435-100bae46601b,Gainers,2025-03-25,0,0.0
YouTube,HKVitals,New Year Fit,55,b1f87805-21bd-40e4-a214-9667511c1353,Vitamins,2025-01-16,1,128.98
Instagram,MuscleBlaze,New Year Fit,3,b4125ec4-4f14-4b1c-bca9-9eecc7b36c0f,Gainers,2024-12-07,3,411.48
YouTube,Gritzo,Healthy Start,98,6cb83ddd-5399-4440-9f16-9fc56b6ae11b,Vitamins,2025-06-29,0,0.0
YouTube,HKVitals,Winter Bulk,94,7e46ea2b-ea62-4d94-8734-41b069f84823,Creatine,2025-02-13,6,751.85
Twitter,HKVitals,Healthy Start,60,4b9ede0a-7c9b-4259-ab9a-8c71ad7fec4f,Gainers,2024-09-14,2,172.4
YouTube,HKVitals,New Year Fit,49,32907915-d4b5-4bb9-bce2-f8816e527784,Protein Powder,2025-06-13,3,342.41
Instagram,MuscleBlaze,New Year Fit,18,a67b5f49-f5c4-41bc-9589-fd8ca4376664,Vitamins,2024-12-31,5,179.49
Twitter,Gritzo,Summer Shred,25,270f2a35-52b7-4395-9d98-26d8b3b6b222,Protein Powder,2025-07-23,2,266.14
YouTube,HKVitals,Healthy Start,94,2ffac2aa-75d4-423a-b4c0-003004a039d8,Gainers,2024-08-17,2,41.02
Twitter,HKVitals,New Year Fit,54,9f2e07ee-51a3-4ef5-a136-4f304e2a5ca9,Creatine,2025-06-14,1,118.07
Twitter,HKVitals,Healthy Start,63,e7afc1f7-a6ff-49a2-bd65-8a44faeafe7a,Protein Powder,2024-11-14,1,31.31
Instagram,Gritzo,Summer Shred,5,f8e5f1b2-1a69-4454-8c42-d3a09af987cc,Gainers,2024-09-12,2,208.26
YouTube,HKVitals,Winter Bulk,21,238ca664-fb30-47c5-b330-7619e7588127,Gainers,2025-03-09,3,157.79
Twitter,Gritzo,Healthy Start,99,778f6ee1-2020-4f9a-b4c9-b0fd5fa51ed9,Gainers,2025-06-10,4,103.17
Twitter,Gritzo,Healthy Start,89,7a8fca31-2072-4e08-842a-4567f40a5b42,Protein Powder,2024-10-12,4,233.05
Instagram,MuscleBlaze,New Year Fit,50,7f70f666-08fd-4c39-a1fe-b880b9a88c97,Vitamins,2025-04-28,3,143.88
Instagram,Gritzo,Summer Shred,62,2a075066-bbd0-48cc-b313-71e75ad7abe4,Creatine,2025-01-25,5,612.65
YouTube,HKVitals,Summer Shred,91,0033d725-1a32-41b7-a08f-36aa09c91553,Vitamins,2025-02-01,1,24.34
YouTube,HKVitals,New Year Fit,78,1304ea53-57ac-4a45-9fc6-e59d3908af16,Vitamins,2025-06-27,2,93.69
YouTube,MuscleBlaze,Winter Bulk,32,595ee484-ed25-4d61-82ea-42270a1310c3,Protein Powder,2025-02-15,1,122.15
Twitter,HKVitals,Summer Shred,99,bdd893b6-238d-41ac-b290-ce495fe20fc4,Gainers,2025-06-01,1,139.31
YouTube,HKVitals,Summer Shred,91,bdbeb8d6-1027-4aa5-a45f-e8eecb623493,Vitamins,2025-03-25,1,55.63
Twitter,Gritzo,New Year Fit,22,44743d61-dd2a-4a02-98fc-66648532a6ce,Creatine,2025-03-13,0,0.0
YouTube,Gritzo,New Year Fit,39,17f24066-d653-40e2-9d87-6b40049e31ee,Creatine,2024-08-16,0,0.0
YouTube,Gritzo,Summer Shred,53,72b7933a-e0a7-430f-a3fc-c69414f87db2,Protein Powder,2024-08-18,2,148.78
Instagram,HKVitals,Healthy Start,74,e0a9d3ef-f2d3-41e1-8c6c-58524f4b2f05,Vitamins,2025-03-28,5,498.91
Instagram,Gritzo,Winter Bulk,96,3a2d018d-049c-484c-a4b0-74f2332265c7,Gainers,2025-03-03,2,296.41
Instagram,HKVitals,Summer Shred,40,3d2a6736-84a0-481d-9068-4b4c11f9b79f,Vitamins,2024-12-10,3,99.07
Twitter,Gritzo,Summer Shred,1,d92b01eb-21b7-4c07-80c4-6ff367151b76,Protein Powder,2024-09-12,2,251.85
Twitter,Gritzo,New Year Fit,54,bf24f085-a699-44fa-843d-513eb3dd3767,Creatine,2024-10-21,2,85.5
Instagram,HKVitals,Winter Bulk,56,f1d0380a-72b7-4968-b105-4555b1b6d30a,Vitamins,2024-08-05,5,657.93
Twitter,HKVitals,Winter Bulk,24,599aad7e-4ef7-499d-9b05-656da5b19142,Vitamins,2025-06-28,5,641.49
Twitter,Gritzo,Summer Shred,24,73d62bd5-a7aa-4d7b-8ad1-5c2a24b08a93,Gainers,2025-05-06,1,63.77
YouTube,MuscleBlaze,Winter Bulk,28,c0a84d92-3f32-42f1-a8d4-6dd18e33a954,Vitamins,2025-03-31,1,137.71
Instagram,HKVitals,Winter Bulk,96,67f01683-5fa8-4b86-8615-2158d6e705e5,Vitamins,2025-02-07,0,0.0
YouTube,Gritzo,New Year Fit,53,4c6698c0-4f7a-460a-904b-6ffad00b89cb,Protein Powder,2025-04-20,2,96.75
Twitter,MuscleBlaze,Summer Shred,22,acc37704-9ecd-464b-9769-a4c795f2bd17,Creatine,2025-01-28,1,85.33
YouTube,MuscleBlaze,Summer Shred,49,8f1e0dd6-024d-4b7c-96f2-9126272125a3,Creatine,2024-08-28,2,55.29
YouTube,HKVitals,Summer Shred,44,e733fae0-9eb5-4952-afc1-3022e6dd4794,Vitamins,2024-08-01,3,282.59
Twitter,MuscleBlaze,Summer Shred,63,c1ef905c-dc8a-4e8c-b597-9d548ea4e794,Protein Powder,2025-07-14,3,241.06
Twitter,MuscleBlaze,Summer Shred,35,c625c6fe-d5d8-4e7e-a8fc-841722d90c3d,Protein Powder,2025-01-02,2,74.3
YouTube,Gritzo,Summer Shred,28,f4212e6e-23c2-4d5b-aa2b-7fd6f3035d51,Gainers,2024-07-27,1,64.93
Twitter,HKVitals,Healthy Start,67,0a9735ea-9456-4c87-adce-f352f4f75504,Gainers,2025-01-16,1,143.43
Instagram,HKVitals,Healthy Start,97,cd58f4a7-6745-4ea8-9a17-10b0ee76b7c8,Gainers,2025-07-17,4,438.57
YouTube,MuscleBlaze,Healthy Start,48,fb6b852d-74e6-4d2e-adc8-5eb8f6f52924,Creatine,2025-06-11,1,72.36
Twitter,Gritzo,New Year Fit,47,74915bff-b608-43c5-868e-e003e1bc7bfb,Gainers,2024-07-24,0,0.0
YouTube,MuscleBlaze,Healthy Start,8,14b9e2ac-0daa-494b-ae9d-39059860c41a,Creatine,2024-12-08,1,35.74
Twitter,Gritzo,New Year Fit,1,1bb235df-2359-4b8b-88cb-8a09bd9b40ee,Gainers,2025-03-05,4,180.12
Instagram,Gritzo,Summer Shred,18,17e4ed51-2112-481c-a694-75f83c59ea32,Protein Powder,2024-12-21,1,33.5
YouTube,HKVitals,Winter Bulk,36,04e51881-8a8b-4853-b45d-f4d064ebba2c,Creatine,2024-08-16,2,163.56
YouTube,Gritzo,New Year Fit,80,5878dbff-9682-4af8-b01d-a863294d7b17,Gainers,2025-02-05,3,338.48
Twitter,MuscleBlaze,Summer Shred,25,1f5c4ff9-eece-482d-b507-4e46173eca26,Creatine,2024-10-19,1,76.94
Instagram,Gritzo,Healthy Start,82,d3390e46-ad76-4f1a-8bf5-5152fc9afea5,Protein Powder,2025-01-13,3,62.18
Twitter,Gritzo,New Year Fit,42,f8ceb47f-8e6a-4842-a3c2-747b2e45cddd,Vitamins,2024-11-12,0,0.0
Twitter,HKVitals,New Year Fit,63,05cdc0b2-44c1-4255-9f6e-6226752feeb0,Protein Powder,2025-05-11,0,0.0
YouTube,Gritzo,New Year Fit,55,7d7d6b76-66a7-4c4b-a8fe-cb5aea65fb96,Protein Powder,2024-11-04,3,258.08
Instagram,Gritzo,Healthy Start,50,8da901f5-ee88-43f7-8a6c-8a6b3427615c,Vitamins,2024-07-25,5,467.44
Twitter,HKVitals,Summer Shred,19,88f72f51-1b77-4ae9-ba41-2f630349c025,Vitamins,2025-03-26,1,102.43
YouTube,MuscleBlaze,Healthy Start,12,28bfd4c2-3bd8-4387-b968-df1bb1a07607,Gainers,2024-10-01,1,21.33
Twitter,Gritzo,Summer Shred,58,1038bb96-bc9e-4e2d-b9bf-1f18a7511615,Gainers,2024-12-07,0,0.0
Twitter,MuscleBlaze,Winter Bulk,70,99c0eeda-6f5d-4f71-b859-cfd614e604ee,Vitamins,2024-09-29,0,0.0
Twitter,HKVitals,Summer Shred,22,e5a4101a-e832-42fe-a584-02955435d6bb,Protein Powder,2024-12-12,2,73.13
YouTube,HKVitals,Summer Shred,92,e8805974-f33b-4f49-995a-3b8208de371a,Vitamins,2024-10-26,3,279.03
